id,name,cleanName,english_name,shortHand,country,continent,founded,image,flag_element,season,seasonClean,url,stadium_name,stadium_address,table_position,performance_rank,risk,season_format,competition_id,full_name,alt_names,official_sites.
76,Villarreal CF,Villarreal,Villarreal CF,villarreal-cf,Spain,,1923,https://cdn.footystats.org/img/teams/spain-villarreal-cf.png,,2018/2019,,https://footystats.org/clubs/spain/villarreal-cf,,,14,14,68,Domestic League,1677,Villarreal CF,[],http://www.villarrealcf.es/en/
83,FC Barcelona,FC Barcelona,FC Barcelona,fc-barcelona,Spain,,1899,https://cdn.footystats.org/img/teams/spain-fc-barcelona.png,,2018/2019,,https://footystats.org/clubs/spain/fc-barcelona,,,1,1,100,Domestic League,1677,FC Barcelona,[],https://www.fcbarcelona.com/en/
84,Real Madrid CF,Real Madrid,Real Madrid CF,real-madrid-cf,Spain,,1902,https://cdn.footystats.org/img/teams/spain-real-madrid-cf.png,,2018/2019,,https://footystats.org/clubs/spain/real-madrid-cf,,,3,3,76,Domestic League,1677,Real Madrid CF,[],https://www.realmadrid.com/en
98,Sevilla FC,Sevilla FC,Sevilla FC,sevilla-fc,Spain,,1890,https://cdn.footystats.org/img/teams/spain-sevilla-fc.png,,2018/2019,,https://footystats.org/clubs/spain/sevilla-fc,,,5,5,74,Domestic League,1677,Sevilla FC,[],https://www.sevillafc.es/en
117,Club Atlético de Madrid,Atlético Madrid,Club Atletico de Madrid,club-atletico-de-madrid,Spain,,1903,https://cdn.footystats.org/img/teams/spain-club-atletico-de-madrid.png,,2018/2019,,https://footystats.org/clubs/spain/club-atletico-de-madrid,,,2,2,42,Domestic League,1677,Club Atlético de Madrid,[],http://en.atleticodemadrid.com/
277,Deportivo Alavés,Deportivo Alavés,Deportivo Alaves,deportivo-alaves,Spain,,1921,https://cdn.footystats.org/img/teams/spain-deportivo-alaves.png,,2018/2019,,https://footystats.org/clubs/spain/deportivo-alaves,,,11,11,50,Domestic League,1677,Deportivo Alavés,[],https://www.deportivoalaves.com/
278,CD Leganés,Leganés,CD Leganes,cd-leganes,Spain,,1928,https://cdn.footystats.org/img/teams/spain-cd-leganes.png,,2018/2019,,https://footystats.org/clubs/spain/cd-leganes,,,13,13,50,Domestic League,1677,CD Leganés,[],https://www.cdleganes.com/
279,SD Eibar,SD Eibar,SD Eibar,sd-eibar,Spain,,1940,https://cdn.footystats.org/img/teams/spain-sd-eibar.png,,2018/2019,,https://footystats.org/clubs/spain/sd-eibar,,,12,12,58,Domestic League,1677,SD Eibar,[],http://www.sdeibar.com/en
280,Reial Club Deportiu Espanyol,RCD Espanyol,Reial Club Deportiu Espanyol,reial-club-deportiu-espanyol,Spain,,1900,https://cdn.footystats.org/img/teams/spain-reial-club-deportiu-espanyol.png,,2018/2019,,https://footystats.org/clubs/spain/reial-club-deportiu-espanyol,,,7,7,63,Domestic League,1677,Reial Club Deportiu Espanyol,[],https://www.rcdespanyol.com/
281,Real Club Celta de Vigo,Celta de Vigo,Real Club Celta de Vigo,real-club-celta-de-vigo,Spain,,1923,https://cdn.footystats.org/img/teams/spain-real-club-celta-de-vigo.png,,2018/2019,,https://footystats.org/clubs/spain/real-club-celta-de-vigo,,,16,16,68,Domestic League,1677,Real Club Celta de Vigo,[],http://www.rccelta.es/index.php/es/
