id,name,cleanName,english_name,shortHand,country,continent,founded,image,flag_element,season,seasonClean,url,stadium_name,stadium_address,table_position,performance_rank,risk,season_format,competition_id,full_name,alt_names,official_sites.
76,Villarreal CF,Villarreal,Villarreal CF,villarreal-cf,Spain,,1923,https://cdn.footystats.org/img/teams/spain-villarreal-cf.png,,2011/2012,,https://footystats.org/clubs/spain/villarreal-cf,,,18,18,68,Domestic League,3631,Villarreal CF,[],http://www.villarrealcf.es/en/
83,FC Barcelona,FC Barcelona,FC Barcelona,fc-barcelona,Spain,,1899,https://cdn.footystats.org/img/teams/spain-fc-barcelona.png,,2011/2012,,https://footystats.org/clubs/spain/fc-barcelona,,,2,2,134,Domestic League,3631,FC Barcelona,[],https://www.fcbarcelona.com/en/
84,Real Madrid CF,Real Madrid,Real Madrid CF,real-madrid-cf,Spain,,1902,https://cdn.footystats.org/img/teams/spain-real-madrid-cf.png,,2011/2012,,https://footystats.org/clubs/spain/real-madrid-cf,,,1,1,145,Domestic League,3631,Real Madrid CF,[],https://www.realmadrid.com/en
98,Sevilla FC,Sevilla FC,Sevilla FC,sevilla-fc,Spain,,1890,https://cdn.footystats.org/img/teams/spain-sevilla-fc.png,,2011/2012,,https://footystats.org/clubs/spain/sevilla-fc,,,9,9,55,Domestic League,3631,Sevilla FC,[],https://www.sevillafc.es/en
117,Club Atlético de Madrid,Atlético Madrid,Club Atletico de Madrid,club-atletico-de-madrid,Spain,,1903,https://cdn.footystats.org/img/teams/spain-club-atletico-de-madrid.png,,2011/2012,,https://footystats.org/clubs/spain/club-atletico-de-madrid,,,5,5,79,Domestic League,3631,Club Atlético de Madrid,[],http://en.atleticodemadrid.com/
280,Reial Club Deportiu Espanyol,RCD Espanyol,Reial Club Deportiu Espanyol,reial-club-deportiu-espanyol,Spain,,1900,https://cdn.footystats.org/img/teams/spain-reial-club-deportiu-espanyol.png,,2011/2012,,https://footystats.org/clubs/spain/reial-club-deportiu-espanyol,,,14,14,79,Domestic League,3631,Reial Club Deportiu Espanyol,[],https://www.rcdespanyol.com/
282,Granada CF,Granada CF,Granada CF,granada-cf,Spain,,1931,https://cdn.footystats.org/img/teams/spain-granada-cf.png,,2011/2012,,https://footystats.org/clubs/spain/granada-cf,,,17,17,61,Domestic League,3631,Granada CF,[],https://www.granadacf.es/
283,Málaga CF,Málaga CF,Malaga CF,malaga-cf,Spain,,1948,https://cdn.footystats.org/img/teams/spain-malaga-cf.png,,2011/2012,,https://footystats.org/clubs/spain/malaga-cf,,,4,4,74,Domestic League,3631,Málaga CF,[],https://www.malagacf.com/en
284,Real Betis Balompié,Real Betis,Real Betis Balompie,real-betis-balompie,Spain,,1907,https://cdn.footystats.org/img/teams/spain-real-betis-balompie.png,,2011/2012,,https://footystats.org/clubs/spain/real-betis-balompie,,,12,12,71,Domestic League,3631,Real Betis Balompié,[],https://en.realbetisbalompie.es/
285,Athletic Club Bilbao,Athletic Club Bilbao,Athletic Club Bilbao,athletic-club-bilbao,Spain,,1898,https://cdn.footystats.org/img/teams/spain-athletic-club-bilbao.png,,2011/2012,,https://footystats.org/clubs/spain/athletic-club-bilbao,,,10,10,74,Domestic League,3631,Athletic Club Bilbao,[],https://www.athletic-club.eus/en/
287,CA Osasuna,CA Osasuna,CA Osasuna,ca-osasuna,Spain,,1920,https://cdn.footystats.org/img/teams/spain-ca-osasuna.png,,2011/2012,,https://footystats.org/clubs/spain/ca-osasuna,,,7,7,95,Domestic League,3631,CA Osasuna,[],https://www.osasuna.es/
288,Valencia CF,Valencia CF,Valencia CF,valencia-cf,Spain,,1919,https://cdn.footystats.org/img/teams/spain-valencia-cf.png,,2011/2012,,https://footystats.org/clubs/spain/valencia-cf,,,3,3,66,Domestic League,3631,Valencia CF,[],https://www.valenciacf.com/en
