id,name,cleanName,english_name,shortHand,country,continent,founded,image,flag_element,season,seasonClean,url,stadium_name,stadium_address,table_position,performance_rank,risk,season_format,competition_id,full_name,alt_names,official_sites.
76,Villarreal CF,Villarreal,Villarreal CF,villarreal-cf,Spain,,1923,https://cdn.footystats.org/img/teams/spain-villarreal-cf.png,,2009/2010,,https://footystats.org/clubs/spain/villarreal-cf,,,7,7,71,Domestic League,3636,Villarreal CF,[],http://www.villarrealcf.es/en/
83,FC Barcelona,FC Barcelona,FC Barcelona,fc-barcelona,Spain,,1899,https://cdn.footystats.org/img/teams/spain-fc-barcelona.png,,2009/2010,,https://footystats.org/clubs/spain/fc-barcelona,,,1,1,92,Domestic League,3636,FC Barcelona,[],https://www.fcbarcelona.com/en/
84,Real Madrid CF,Real Madrid,Real Madrid CF,real-madrid-cf,Spain,,1902,https://cdn.footystats.org/img/teams/spain-real-madrid-cf.png,,2009/2010,,https://footystats.org/clubs/spain/real-madrid-cf,,,2,2,132,Domestic League,3636,Real Madrid CF,[],https://www.realmadrid.com/en
98,Sevilla FC,Sevilla FC,Sevilla FC,sevilla-fc,Spain,,1890,https://cdn.footystats.org/img/teams/spain-sevilla-fc.png,,2009/2010,,https://footystats.org/clubs/spain/sevilla-fc,,,4,4,71,Domestic League,3636,Sevilla FC,[],https://www.sevillafc.es/en
117,Club Atlético de Madrid,Atlético Madrid,Club Atletico de Madrid,club-atletico-de-madrid,Spain,,1903,https://cdn.footystats.org/img/teams/spain-club-atletico-de-madrid.png,,2009/2010,,https://footystats.org/clubs/spain/club-atletico-de-madrid,,,9,9,79,Domestic League,3636,Club Atlético de Madrid,[],http://en.atleticodemadrid.com/
280,Reial Club Deportiu Espanyol,RCD Espanyol,Reial Club Deportiu Espanyol,reial-club-deportiu-espanyol,Spain,,1900,https://cdn.footystats.org/img/teams/spain-reial-club-deportiu-espanyol.png,,2009/2010,,https://footystats.org/clubs/spain/reial-club-deportiu-espanyol,,,11,11,39,Domestic League,3636,Reial Club Deportiu Espanyol,[],https://www.rcdespanyol.com/
283,Málaga CF,Málaga CF,Malaga CF,malaga-cf,Spain,,1948,https://cdn.footystats.org/img/teams/spain-malaga-cf.png,,2009/2010,,https://footystats.org/clubs/spain/malaga-cf,,,17,17,55,Domestic League,3636,Málaga CF,[],https://www.malagacf.com/en
285,Athletic Club Bilbao,Athletic Club Bilbao,Athletic Club Bilbao,athletic-club-bilbao,Spain,,1898,https://cdn.footystats.org/img/teams/spain-athletic-club-bilbao.png,,2009/2010,,https://footystats.org/clubs/spain/athletic-club-bilbao,,,8,8,82,Domestic League,3636,Athletic Club Bilbao,[],https://www.athletic-club.eus/en/
286,Real Club Deportivo de La Coruña,Deportivo La Coruña,Real Club Deportivo de La Coruna,real-club-deportivo-de-la-coruna,Spain,,1906,https://cdn.footystats.org/img/teams/spain-real-club-deportivo-de-la-coruna.png,,2009/2010,,https://footystats.org/clubs/spain/real-club-deportivo-de-la-coruna,,,10,10,50,Domestic League,3636,Real Club Deportivo de La Coruña,[],https://www.rcdeportivo.es/en
287,CA Osasuna,CA Osasuna,CA Osasuna,ca-osasuna,Spain,,1920,https://cdn.footystats.org/img/teams/spain-ca-osasuna.png,,2009/2010,,https://footystats.org/clubs/spain/ca-osasuna,,,12,12,66,Domestic League,3636,CA Osasuna,[],https://www.osasuna.es/
288,Valencia CF,Valencia CF,Valencia CF,valencia-cf,Spain,,1919,https://cdn.footystats.org/img/teams/spain-valencia-cf.png,,2009/2010,,https://footystats.org/clubs/spain/valencia-cf,,,3,3,63,Domestic League,3636,Valencia CF,[],https://www.valenciacf.com/en
289,Real Sporting de Gijón,Sporting Gijón,Real Sporting de Gijon,real-sporting-de-gijon,Spain,,1905,https://cdn.footystats.org/img/teams/spain-real-sporting-de-gijon.png,,2009/2010,,https://footystats.org/clubs/spain/real-sporting-de-gijon,,,15,15,55,Domestic League,3636,Real Sporting de Gijón,[],https://www.realsporting.com/
293,Getafe Club de Fútbol,Getafe CF,Getafe Club de Futbol,getafe-club-de-futbol,Spain,,1983,https://cdn.footystats.org/img/teams/spain-getafe-club-de-futbol.png,,2009/2010,,https://footystats.org/clubs/spain/getafe-club-de-futbol,,,6,6,66,Domestic League,3636,Getafe Club de Fútbol,[],https://www.getafecf.com/
296,UD Almería,Almería,UD Almeria,ud-almeria,Spain,,1989,https://cdn.footystats.org/img/teams/spain-ud-almeria.png,,2009/2010,,https://footystats.org/clubs/spain/ud-almeria,,,13,13,66,Domestic League,3636,UD Almería,[],http://www.udalmeriasad.com/
297,Real Valladolid Club de Fútbol,Real Valladolid,Real Valladolid Club de Futbol,real-valladolid-club-de-futbol,Spain,,1928,https://cdn.footystats.org/img/teams/spain-real-valladolid-club-de-futbol.png,,2009/2010,,https://footystats.org/clubs/spain/real-valladolid-club-de-futbol,,,18,18,71,Domestic League,3636,Real Valladolid Club de Fútbol,[],https://www.realvalladolid.es/
298,Real Club Deportivo Mallorca,RCD Mallorca,Real Club Deportivo Mallorca,real-club-deportivo-mallorca,Spain,,1916,https://cdn.footystats.org/img/teams/spain-real-club-deportivo-mallorca.png,,2009/2010,,https://footystats.org/clubs/spain/real-club-deportivo-mallorca,,,5,5,79,Domestic League,3636,Real Club Deportivo Mallorca,[],http://www.rcdmallorca.es/
299,Real Zaragoza,Real Zaragoza,Real Zaragoza,real-zaragoza,Spain,,1932,https://cdn.footystats.org/img/teams/spain-real-zaragoza.png,,2009/2010,,https://footystats.org/clubs/spain/real-zaragoza,,,14,14,95,Domestic League,3636,Real Zaragoza,[],https://www.realzaragoza.com/
311,CD Tenerife,CD Tenerife,CD Tenerife,cd-tenerife,Spain,,1922,https://cdn.footystats.org/img/teams/spain-cd-tenerife.png,,2009/2010,,https://footystats.org/clubs/spain/cd-tenerife,,,19,19,87,Domestic League,3636,CD Tenerife,[],https://www.clubdeportivotenerife.es/
319,Real Racing Club de Santander,Racing Santander,Real Racing Club de Santander,real-racing-club-de-santander,Spain,,1913,https://cdn.footystats.org/img/teams/spain-real-racing-club-de-santander.png,,2009/2010,,https://footystats.org/clubs/spain/real-racing-club-de-santander,,,16,16,71,Domestic League,3636,Real Racing Club de Santander,[],https://www.realracingclub.es/
326,Xerez CD,Xerez CD,Xerez CD,xerez-cd,Spain,,1947,https://cdn.footystats.org/img/teams/spain-xerez-cd.png,,2009/2010,,https://footystats.org/clubs/spain/xerez-cd,,,20,20,89,Domestic League,3636,Xerez CD,[],https://en.wikipedia.org/wiki/Xerez_CD
