id,homeID,awayID,season,status,roundID,game_week,revised_game_week,homeGoals,awayGoals,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_offsides,team_b_offsides,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,refereeID,coach_a_ID,coach_b_ID,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,odds_ft_1,odds_ft_x,odds_ft_2,odds_ft_over05,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_ft_under05,odds_ft_under15,odds_ft_under25,odds_ft_under35,odds_ft_under45,odds_btts_yes,odds_btts_no,odds_team_a_cs_yes,odds_team_a_cs_no,odds_team_b_cs_yes,odds_team_b_cs_no,odds_doublechance_1x,odds_doublechance_12,odds_doublechance_x2,odds_1st_half_result_1,odds_1st_half_result_x,odds_1st_half_result_2,odds_2nd_half_result_1,odds_2nd_half_result_x,odds_2nd_half_result_2,odds_dnb_1,odds_dnb_2,odds_corners_over_75,odds_corners_over_85,odds_corners_over_95,odds_corners_over_105,odds_corners_over_115,odds_corners_under_75,odds_corners_under_85,odds_corners_under_95,odds_corners_under_105,odds_corners_under_115,odds_corners_1,odds_corners_x,odds_corners_2,odds_team_to_score_first_1,odds_team_to_score_first_x,odds_team_to_score_first_2,odds_win_to_nil_1,odds_win_to_nil_2,odds_1st_half_over05,odds_1st_half_over15,odds_1st_half_over25,odds_1st_half_over35,odds_1st_half_under05,odds_1st_half_under15,odds_1st_half_under25,odds_1st_half_under35,odds_2nd_half_over05,odds_2nd_half_over15,odds_2nd_half_over25,odds_2nd_half_over35,odds_2nd_half_under05,odds_2nd_half_under15,odds_2nd_half_under25,odds_2nd_half_under35,odds_btts_1st_half_yes,odds_btts_1st_half_no,odds_btts_2nd_half_yes,odds_btts_2nd_half_no,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,btts_fhg_potential,btts_2hg_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,o45_potential,o35_potential,o25_potential,o15_potential,o05_potential,o15HT_potential,o05HT_potential,o05_2H_potential,o15_2H_potential,corners_potential,offsides_potential,cards_potential,avg_potential,home_url,home_image,home_name,away_url,away_image,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u45_potential,u35_potential,u25_potential,u15_potential,u05_potential,corners_o85_potential,corners_o95_potential,corners_o105_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,match_url,competition_id,matches_completed_minimum,team_a_goal_details,team_b_goal_details,team_a_card_details,team_b_card_details,lineups.team_a,lineups.team_b,bench.team_a,bench.team_b,trends.team_a,trends.team_b,h2h.team_a_id,h2h.team_b_id,h2h.previous_matches_results.team_a_win_home,h2h.previous_matches_results.team_a_win_away,h2h.previous_matches_results.team_b_win_home,h2h.previous_matches_results.team_b_win_away,h2h.previous_matches_results.draw,h2h.previous_matches_results.team_a_wins,h2h.previous_matches_results.team_b_wins,h2h.previous_matches_results.totalMatches,h2h.previous_matches_results.team_a_win_percent,h2h.previous_matches_results.team_b_win_percent,h2h.betting_stats.over05,h2h.betting_stats.over15,h2h.betting_stats.over25,h2h.betting_stats.over35,h2h.betting_stats.over45,h2h.betting_stats.over55,h2h.betting_stats.btts,h2h.betting_stats.clubACS,h2h.betting_stats.clubBCS,h2h.betting_stats.over05Percentage,h2h.betting_stats.over15Percentage,h2h.betting_stats.over25Percentage,h2h.betting_stats.over35Percentage,h2h.betting_stats.over45Percentage,h2h.betting_stats.over55Percentage,h2h.betting_stats.bttsPercentage,h2h.betting_stats.clubACSPercentage,h2h.betting_stats.clubBCSPercentage,h2h.betting_stats.avg_goals,h2h.betting_stats.total_goals,h2h.previous_matches_ids
632364,285,83,2019/2020,complete,51095,1,-1,['89'],[],1,0,1,3,8,11,2,1,1,1,0,0,6,3,6,6,12,9,14,9,27,73,1551,7945,604,San Mamés Barria (Bilbao),,1,1,5.0,3.85,1.77,1.03,1.24,1.77,2.95,5.55,10.75,3.85,2.0,1.38,1.13,1.74,1.95,5.5,1.14,2.5,1.5,1.9,1.28,1.18,4.75,2.25,2.37,4.33,2.6,2.05,0,0,1.38,1.67,1.95,2.62,3.56,2.89,2.1,1.69,1.43,1.23,2.49,6.8,1.92,2.75,11.0,1.5,7.5,2.85,1.36,2.62,7.0,19.0,3.0,1.44,1.1,1.02,1.25,2.07,4.2,8.0,3.86,1.74,1.22,1.05,0,0,0,0,1,0,0,1,0,1,0,1565982000,285,0,0,0,0,0,47693,1,1,3,2,0,6,5,6,0,0,1,1,0,2,1,31,57,83,125,1.41,1.20,2.61,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,/clubs/spain/athletic-club-bilbao,teams/spain-athletic-club-bilbao.png,Athletic Club Bilbao,/clubs/spain/fc-barcelona,teams/spain-fc-barcelona.png,FC Barcelona,1.63,1.68,0.0,0.0,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,/spain/athletic-club-bilbao-vs-fc-barcelona-h2h-stats#632364,2319,38,"[{'player_id': 10566, 'time': '89', 'extra': None, 'assist_player_id': 466866}]",[],"[{'player_id': 39565, 'card_type': 'Yellow', 'time': '65'}]","[{'player_id': 461595, 'card_type': 'Yellow', 'time': '60'}]","[{'player_id': 10780, 'shirt_number': 1, 'player_events': []}, {'player_id': 10560, 'shirt_number': 18, 'player_events': []}, {'player_id': 10584, 'shirt_number': 17, 'player_events': []}, {'player_id': 466866, 'shirt_number': 21, 'player_events': []}, {'player_id': 10725, 'shirt_number': 5, 'player_events': []}, {'player_id': 39565, 'shirt_number': 3, 'player_events': [{'event_type': 'Yellow', 'event_time': '65'}]}, {'player_id': 10562, 'shirt_number': 22, 'player_events': []}, {'player_id': 10479, 'shirt_number': 14, 'player_events': []}, {'player_id': 10635, 'shirt_number': 8, 'player_events': []}, {'player_id': 10575, 'shirt_number': 10, 'player_events': []}, {'player_id': 10567, 'shirt_number': 9, 'player_events': []}]","[{'player_id': 3071, 'shirt_number': 1, 'player_events': []}, {'player_id': 461595, 'shirt_number': 3, 'player_events': [{'event_type': 'Yellow', 'event_time': '60'}]}, {'player_id': 3073, 'shirt_number': 18, 'player_events': []}, {'player_id': 461297, 'shirt_number': 20, 'player_events': []}, {'player_id': 3410, 'shirt_number': 15, 'player_events': []}, {'player_id': 467933, 'shirt_number': 2, 'player_events': []}, {'player_id': 3399, 'shirt_number': 19, 'player_events': []}, {'player_id': 14799, 'shirt_number': 21, 'player_events': []}, {'player_id': 461106, 'shirt_number': 9, 'player_events': []}, {'player_id': 3111, 'shirt_number': 17, 'player_events': []}, {'player_id': 1018, 'shirt_number': 11, 'player_events': []}]","[{'player_in_id': 185692, 'player_in_shirt_number': 34, 'player_out_id': 10560, 'player_out_time': "" 66'"", 'player_in_events': []}, {'player_in_id': 10565, 'player_in_shirt_number': 7, 'player_out_id': 10635, 'player_out_time': "" 81'"", 'player_in_events': []}, {'player_in_id': 10566, 'player_in_shirt_number': 20, 'player_out_id': 10567, 'player_out_time': "" 88'"", 'player_in_events': [{'event_type': 'Goal', 'event_time': ""89'""}]}, {'player_in_id': 10558, 'player_in_shirt_number': 24, 'player_out_id': -1, 'player_out_time': '-1', 'player_in_events': []}, {'player_in_id': 10579, 'player_in_shirt_number': 13, 'player_out_id': -1, 'player_out_time': '-1', 'player_in_events': []}, {'player_in_id': 129245, 'player_in_shirt_number': 29, 'player_out_id': -1, 'player_out_time': '-1', 'player_in_events': []}, {'player_in_id': 129660, 'player_in_shirt_number': 12, 'player_out_id': -1, 'player_out_time': '-1', 'player_in_events': []}]","[{'player_in_id': 3083, 'player_in_shirt_number': 12, 'player_out_id': 461106, 'player_out_time': "" 37'"", 'player_in_events': []}, {'player_in_id': 3075, 'player_in_shirt_number': 4, 'player_out_id': 3399, 'player_out_time': "" 46'"", 'player_in_events': []}, {'player_in_id': 39603, 'player_in_shirt_number': 27, 'player_out_id': 461297, 'player_out_time': "" 76'"", 'player_in_events': []}, {'player_in_id': 3076, 'player_in_shirt_number': 5, 'player_out_id': -1, 'player_out_time': '-1', 'player_in_events': []}, {'player_in_id': 465559, 'player_in_shirt_number': 23, 'player_out_id': -1, 'player_out_time': '-1', 'player_in_events': []}, {'player_in_id': 130310, 'player_in_shirt_number': 26, 'player_out_id': -1, 'player_out_time': '-1', 'player_in_events': []}, {'player_in_id': 128054, 'player_in_shirt_number': 24, 'player_out_id': -1, 'player_out_time': '-1', 'player_in_events': []}]","[""Coming into this game, Athletic Club Bilbao has picked up 3 points from the last 5 games, both home and away. That's 0.6 points per game on average. BTTS has landed in just 2 of those games. Athletic Club Bilbao has scored 3 times in the last 5 fixtures."", ""It's possible we will see a couple of goals here, with the last 4 games for Athletic Club Bilbao ending with 2 goals or more being scored."", 'Things have not been going that well in front of goal for Athletic Club Bilbao recently, with the side failing to score in 3 of the last 5 games. Will the manager change his tactics today, or throw in another forward?', 'Just 2 of the last 5 games for Athletic Club Bilbao has ended with both teams scoring. They have won 1 of those 5 games. Overall, BTTS has landed in 17/38 games for Athletic Club Bilbao this season.', ""Athletic Club Bilbao will need to improve their attack if they're to get anything out of this game. They have not scored in the last 2 matches. During the last five games they have scored 3 times and overall this season they have scored 1.08 goals per game.""]","[""Coming into this game, FC Barcelona has picked up 12 points from the last 5 games, both home and away. That's 2.4 points per game on average. BTTS has landed in just 2 of those games. FC Barcelona has scored 12 times in the last 5 fixtures."", 'Superb stuff from FC Barcelona away from home, where they are currently unbeaten in 6 games. Can they go another game without defeat?', 'FC Barcelona has kept 3 clean sheets in the last 5 games, conceding 3 goals during this period. Overall this season, their defence has kept a clean sheet on 15 occasions.', 'FC Barcelona will be looking to keep up the momentum today against Athletic Club Bilbao, having lost just 1 game from the last 5. They have won 4 and drawn 0', 'Just 2 of the last 5 games for FC Barcelona has ended with both teams scoring. They have won 4 of those 5 games. Overall, BTTS has landed in 19/38 games for FC Barcelona this season.', ""It's likely that FC Barcelona will score today, as they have netted in the last 8 games coming into this one and have scored 12 goals in the last five games.""]",285,83,3,0,12,8,6,3,20,29,10,69,28,24,16,11,4,3,16,3,11,97,83,55,38,14,10,55,10,38,3.0,87,"[{'id': 12504, 'date_unix': 1472408100, 'team_a_id': 285, 'team_b_id': 83, 'team_a_goals': 0, 'team_b_goals': 1}, {'id': 12871, 'date_unix': 1440347400, 'team_a_id': 285, 'team_b_id': 83, 'team_a_goals': 0, 'team_b_goals': 1}, {'id': 13464, 'date_unix': 1423425600, 'team_a_id': 285, 'team_b_id': 83, 'team_a_goals': 2, 'team_b_goals': 5}, {'id': 13775, 'date_unix': 1385928000, 'team_a_id': 285, 'team_b_id': 83, 'team_a_goals': 1, 'team_b_goals': 0}, {'id': 14328, 'date_unix': 1367078400, 'team_a_id': 285, 'team_b_id': 83, 'team_a_goals': 2, 'team_b_goals': 2}, {'id': 52663, 'date_unix': 1509228000, 'team_a_id': 285, 'team_b_id': 83, 'team_a_goals': 0, 'team_b_goals': 2}, {'id': 306151, 'date_unix': 1483647300, 'team_a_id': 285, 'team_b_id': 83, 'team_a_goals': 2, 'team_b_goals': 1}, {'id': 306272, 'date_unix': 1453320000, 'team_a_id': 285, 'team_b_id': 83, 'team_a_goals': 1, 'team_b_goals': 2}, {'id': 306396, 'date_unix': 1433014200, 'team_a_id': 285, 'team_b_id': 83, 'team_a_goals': 1, 'team_b_goals': 3}, {'id': 470209, 'date_unix': 1549827900, 'team_a_id': 285, 'team_b_id': 83, 'team_a_goals': 0, 'team_b_goals': 0}, {'id': 821203, 'date_unix': 1320606000, 'team_a_id': 285, 'team_b_id': 83, 'team_a_goals': 2, 'team_b_goals': 2}, {'id': 821517, 'date_unix': 1285444800, 'team_a_id': 285, 'team_b_id': 83, 'team_a_goals': 1, 'team_b_goals': 3}, {'id': 822256, 'date_unix': 1258837200, 'team_a_id': 285, 'team_b_id': 83, 'team_a_goals': 1, 'team_b_goals': 1}, {'id': 822601, 'date_unix': 1224435600, 'team_a_id': 285, 'team_b_id': 83, 'team_a_goals': 0, 'team_b_goals': 1}, {'id': 1087618, 'date_unix': 1439582400, 'team_a_id': 285, 'team_b_id': 83, 'team_a_goals': 4, 'team_b_goals': 0}, {'id': 12686, 'date_unix': 1486221300, 'team_a_id': 83, 'team_b_id': 285, 'team_a_goals': 3, 'team_b_goals': 0}, {'id': 13063, 'date_unix': 1453059000, 'team_a_id': 83, 'team_b_id': 285, 'team_a_goals': 6, 'team_b_goals': 0}, {'id': 13267, 'date_unix': 1410616800, 'team_a_id': 83, 'team_b_id': 285, 'team_a_goals': 2, 'team_b_goals': 0}, {'id': 13963, 'date_unix': 1398020400, 'team_a_id': 83, 'team_b_id': 285, 'team_a_goals': 2, 'team_b_goals': 1}, {'id': 14139, 'date_unix': 1354388400, 'team_a_id': 83, 'team_b_id': 285, 'team_a_goals': 5, 'team_b_goals': 1}, {'id': 52846, 'date_unix': 1521386100, 'team_a_id': 83, 'team_b_id': 285, 'team_a_goals': 2, 'team_b_goals': 0}, {'id': 306156, 'date_unix': 1484165700, 'team_a_id': 83, 'team_b_id': 285, 'team_a_goals': 3, 'team_b_goals': 1}, {'id': 306276, 'date_unix': 1453926600, 'team_a_id': 83, 'team_b_id': 285, 'team_a_goals': 3, 'team_b_goals': 1}, {'id': 470053, 'date_unix': 1538230500, 'team_a_id': 83, 'team_b_id': 285, 'team_a_goals': 1, 'team_b_goals': 1}, {'id': 821388, 'date_unix': 1333224000, 'team_a_id': 83, 'team_b_id': 285, 'team_a_goals': 2, 'team_b_goals': 0}, {'id': 821713, 'date_unix': 1298232000, 'team_a_id': 83, 'team_b_id': 285, 'team_a_goals': 2, 'team_b_goals': 1}, {'id': 822444, 'date_unix': 1270317600, 'team_a_id': 83, 'team_b_id': 285, 'team_a_goals': 4, 'team_b_goals': 1}, {'id': 822783, 'date_unix': 1236452400, 'team_a_id': 83, 'team_b_id': 285, 'team_a_goals': 2, 'team_b_goals': 0}, {'id': 1087619, 'date_unix': 1439841600, 'team_a_id': 83, 'team_b_id': 285, 'team_a_goals': 1, 'team_b_goals': 1}]"
632365,281,84,2019/2020,complete,51095,1,-1,['90+1'],"['12', '61', '80']",1,3,4,6,4,10,5,1,6,2,0,1,5,12,2,3,7,15,17,12,56,44,400,141,157,Abanca-Balaídos (Vigo),,6,4,4.5,4.0,1.8,1.01,1.15,1.5,2.25,3.85,14.5,5.2,2.5,1.61,1.24,1.5,2.4,7.0,1.1,3.0,1.36,2.2,1.22,1.18,4.33,2.5,2.2,4.0,2.87,1.9,0,0,1.23,1.47,1.8,2.14,3.1,3.68,2.63,1.91,1.61,1.35,2.95,6.3,1.59,2.62,19.0,1.44,8.5,3.25,1.25,2.2,5.0,13.0,3.75,1.61,1.16,1.04,1.16,1.73,3.14,6.0,5.1,2.08,1.35,1.09,0,0,0,0,4,0,1,1,2,3,1,1566054000,84,0,0,0,0,0,23566,1,1,2,2,4,2,4,6,3,1,3,2,4,5,1,53,47,118,81,1.19,2.12,3.31,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,/clubs/spain/real-club-celta-de-vigo,teams/spain-real-club-celta-de-vigo.png,Celta de Vigo,/clubs/spain/real-madrid-cf,teams/spain-real-madrid-cf.png,Real Madrid,1.21,2.0,0.0,0.0,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,/spain/real-club-celta-de-vigo-vs-real-madrid-cf-h2h-stats#632365,2319,38,"[{'player_id': 195175, 'time': '90+1', 'extra': None, 'assist_player_id': 10690}]","[{'player_id': 3172, 'time': '12', 'extra': None, 'assist_player_id': 461710}, {'player_id': 3169, 'time': '61', 'extra': None, 'assist_player_id': 461958}, {'player_id': 466894, 'time': '80', 'extra': None, 'assist_player_id': 3172}]","[{'player_id': 10749, 'card_type': 'Yellow', 'time': '12'}, {'player_id': 11161, 'card_type': 'Yellow', 'time': '7'}, {'player_id': 10640, 'card_type': 'Yellow', 'time': '74'}, {'player_id': 465343, 'card_type': 'Yellow', 'time': '12'}, {'player_id': 125117, 'card_type': 'Yellow', 'time': '49'}, {'player_id': 10690, 'card_type': 'Yellow', 'time': ""86'""}]","[{'player_id': 10785, 'card_type': 'Yellow', 'time': '64'}, {'player_id': 3168, 'card_type': 'Red', 'time': '56'}, {'player_id': 24301, 'card_type': 'Yellow', 'time': '36'}]","[{'player_id': 10749, 'shirt_number': 13, 'player_events': [{'event_type': 'Yellow', 'event_time': '12'}]}, {'player_id': 51470, 'shirt_number': 4, 'player_events': []}, {'player_id': 11161, 'shirt_number': 20, 'player_events': [{'event_type': 'Yellow', 'event_time': '7'}]}, {'player_id': 41067, 'shirt_number': 15, 'player_events': []}, {'player_id': 10640, 'shirt_number': 3, 'player_events': [{'event_type': 'Yellow', 'event_time': '74'}]}, {'player_id': 465343, 'shirt_number': 6, 'player_events': [{'event_type': 'Yellow', 'event_time': '12'}]}, {'player_id': 37827, 'shirt_number': 14, 'player_events': []}, {'player_id': 470342, 'shirt_number': 23, 'player_events': []}, {'player_id': 11521, 'shirt_number': 8, 'player_events': []}, {'player_id': 463544, 'shirt_number': 10, 'player_events': []}, {'player_id': 125117, 'shirt_number': 19, 'player_events': [{'event_type': 'Yellow', 'event_time': '49'}]}]","[{'player_id': 4158, 'shirt_number': 13, 'player_events': []}, {'player_id': 3164, 'shirt_number': 4, 'player_events': []}, {'player_id': 461958, 'shirt_number': 12, 'player_events': []}, {'player_id': 3167, 'shirt_number': 5, 'player_events': []}, {'player_id': 10785, 'shirt_number': 19, 'player_events': [{'event_type': 'Yellow', 'event_time': '64'}]}, {'player_id': 3168, 'shirt_number': 10, 'player_events': [{'event_type': 'Red', 'event_time': '56'}]}, {'player_id': 3169, 'shirt_number': 8, 'player_events': [{'event_type': 'Goal', 'event_time': '61'}]}, {'player_id': 464625, 'shirt_number': 14, 'player_events': []}, {'player_id': 3172, 'shirt_number': 9, 'player_events': [{'event_type': 'Goal', 'event_time': '12'}]}, {'player_id': 461710, 'shirt_number': 11, 'player_events': []}, {'player_id': 24301, 'shirt_number': 28, 'player_events': [{'event_type': 'Yellow', 'event_time': '36'}]}]","[{'player_in_id': 468615, 'player_in_shirt_number': 11, 'player_out_id': 37827, 'player_out_time': "" 75'"", 'player_in_events': []}, {'player_in_id': 10690, 'player_in_shirt_number': 24, 'player_out_id': 11521, 'player_out_time': "" 83'"", 'player_in_events': [{'event_type': 'Yellow', 'event_time': ""86'""}]}, {'player_in_id': 195175, 'player_in_shirt_number': 36, 'player_out_id': 125117, 'player_out_time': "" 88'"", 'player_in_events': [{'event_type': 'Goal', 'event_time': ""90+1'""}]}, {'player_in_id': 10641, 'player_in_shirt_number': 25, 'player_out_id': -1, 'player_out_time': '-1', 'player_in_events': []}, {'player_in_id': 128112, 'player_in_shirt_number': 28, 'player_out_id': -1, 'player_out_time': '-1', 'player_in_events': []}, {'player_in_id': 26625, 'player_in_shirt_number': 18, 'player_out_id': -1, 'player_out_time': '-1', 'player_in_events': []}, {'player_in_id': 11558, 'player_in_shirt_number': 16, 'player_out_id': -1, 'player_out_time': '-1', 'player_in_events': []}]","[{'player_in_id': 466894, 'player_in_shirt_number': 17, 'player_out_id': 24301, 'player_out_time': "" 69'"", 'player_in_events': [{'event_type': 'Goal', 'event_time': ""80'""}]}, {'player_in_id': 3302, 'player_in_shirt_number': 22, 'player_out_id': 461710, 'player_out_time': "" 75'"", 'player_in_events': []}, {'player_in_id': 5372, 'player_in_shirt_number': 18, 'player_out_id': 3172, 'player_out_time': "" 81'"", 'player_in_events': []}, {'player_in_id': 3341, 'player_in_shirt_number': 6, 'player_out_id': -1, 'player_out_time': '-1', 'player_in_events': []}, {'player_in_id': 463782, 'player_in_shirt_number': 16, 'player_out_id': -1, 'player_out_time': '-1', 'player_in_events': []}, {'player_in_id': 24449, 'player_in_shirt_number': 3, 'player_out_id': -1, 'player_out_time': '-1', 'player_in_events': []}, {'player_in_id': 462769, 'player_in_shirt_number': 1, 'player_out_id': -1, 'player_out_time': '-1', 'player_in_events': []}]","[""Coming into this game, Celta de Vigo has picked up 3 points from the last 5 games, both home and away. That's 0.6 points per game on average. BTTS has landed in an intriguing 4 of those games. Celta de Vigo has scored 5 times in the last 5 fixtures."", ""Real Madrid's defence will have to be at their best today if they're to stop Celta de Vigo from scoring. The home side has scored in the last 5 games in front of their own fans. They have failed to score in 6 home matches this season."", 'Can Celta de Vigo turn this around? They have not won in the last 5 games coming into this, with 3 draws and 2 defeats.', ""Celta de Vigo has fired blanks in 14 games this season. That's 37% of games where they have not been able to find the back of the net. Do they need a new forward? In the last 5 games, they have scored an intriguing 5 goals."", 'In the last 5 matches for Celta de Vigo, 4 of those games has ended with both teams scoring. This season 19 matches (50% of all matches) involving Celta de Vigo has seen BTTS landing.']","[""Coming into this game, Real Madrid has picked up 13 points from the last 5 games, both home and away. That's 2.6 points per game on average. BTTS has landed in an intriguing 3 of those games. Real Madrid has scored 9 times in the last 5 fixtures."", 'Superb stuff from Real Madrid away from home, where they are currently unbeaten in 5 games. Can they go another game without defeat?', 'Scoring is not an issue for Real Madrid when they play away from home. They have scored in the last 6 games they have played on the road. Can Celta de Vigo stop this run?', 'Momentum is really building for Real Madrid as they have now gone 11 games without losing. They have won 4 of the last 5 games they have played.', ""It's possible we will see a couple of goals here, with the last 4 games for Real Madrid ending with 2 goals or more being scored."", 'Real Madrid is unbeaten in the last 5 games coming into this fixture against Celta de Vigo, having won 4 and drawn 1. They have scored 9 goals in those 5 games.', 'In the last 5 matches for Real Madrid, 3 of those games has ended with both teams scoring. This season 17 matches (45% of all matches) involving Real Madrid has seen BTTS landing.', ""It's likely that Real Madrid will score today, as they have netted in the last 13 games coming into this one and have scored 9 goals in the last five games.""]",281,84,1,1,7,5,2,2,12,16,13,75,16,16,13,8,5,4,10,1,5,100,100,81,50,31,25,63,6,31,4.0,64,"[{'id': 12855, 'date_unix': 1495047600, 'team_a_id': 281, 'team_b_id': 84, 'team_a_goals': 1, 'team_b_goals': 4}, {'id': 12947, 'date_unix': 1445695200, 'team_a_id': 281, 'team_b_id': 84, 'team_a_goals': 1, 'team_b_goals': 3}, {'id': 13574, 'date_unix': 1430074800, 'team_a_id': 281, 'team_b_id': 84, 'team_a_goals': 2, 'team_b_goals': 4}, {'id': 13995, 'date_unix': 1399827600, 'team_a_id': 281, 'team_b_id': 84, 'team_a_goals': 2, 'team_b_goals': 0}, {'id': 14273, 'date_unix': 1362938400, 'team_a_id': 281, 'team_b_id': 84, 'team_a_goals': 1, 'team_b_goals': 2}, {'id': 52739, 'date_unix': 1515354300, 'team_a_id': 281, 'team_b_id': 84, 'team_a_goals': 2, 'team_b_goals': 2}, {'id': 306166, 'date_unix': 1485375300, 'team_a_id': 281, 'team_b_id': 84, 'team_a_goals': 2, 'team_b_goals': 2}, {'id': 470099, 'date_unix': 1541965500, 'team_a_id': 281, 'team_b_id': 84, 'team_a_goals': 2, 'team_b_goals': 4}, {'id': 12500, 'date_unix': 1472321700, 'team_a_id': 84, 'team_b_id': 281, 'team_a_goals': 2, 'team_b_goals': 1}, {'id': 13136, 'date_unix': 1457190000, 'team_a_id': 84, 'team_b_id': 281, 'team_a_goals': 7, 'team_b_goals': 1}, {'id': 13378, 'date_unix': 1417892400, 'team_a_id': 84, 'team_b_id': 281, 'team_a_goals': 3, 'team_b_goals': 0}, {'id': 13804, 'date_unix': 1389031200, 'team_a_id': 84, 'team_b_id': 281, 'team_a_goals': 3, 'team_b_goals': 0}, {'id': 14077, 'date_unix': 1350748800, 'team_a_id': 84, 'team_b_id': 281, 'team_a_goals': 2, 'team_b_goals': 0}, {'id': 52928, 'date_unix': 1526150700, 'team_a_id': 84, 'team_b_id': 281, 'team_a_goals': 6, 'team_b_goals': 0}, {'id': 306161, 'date_unix': 1484770500, 'team_a_id': 84, 'team_b_id': 281, 'team_a_goals': 1, 'team_b_goals': 2}, {'id': 470262, 'date_unix': 1552749300, 'team_a_id': 84, 'team_b_id': 281, 'team_a_goals': 2, 'team_b_goals': 0}]"
