id,name,cleanName,english_name,shortHand,country,continent,founded,image,flag_element,season,seasonClean,url,stadium_name,stadium_address,table_position,performance_rank,risk,season_format,competition_id,full_name,alt_names,official_sites.
76,Villarreal CF,Villarreal,Villarreal CF,villarreal-cf,Spain,,1923,https://cdn.footystats.org/img/teams/spain-villarreal-cf.png,,2016/2017,,https://footystats.org/clubs/spain/villarreal-cf,,,5,5,71,Domestic League,34,Villarreal CF,[],http://www.villarrealcf.es/en/
83,FC Barcelona,FC Barcelona,FC Barcelona,fc-barcelona,Spain,,1899,https://cdn.footystats.org/img/teams/spain-fc-barcelona.png,,2016/2017,,https://footystats.org/clubs/spain/fc-barcelona,,,2,2,139,Domestic League,34,FC Barcelona,[],https://www.fcbarcelona.com/en/
84,Real Madrid CF,Real Madrid,Real Madrid CF,real-madrid-cf,Spain,,1902,https://cdn.footystats.org/img/teams/spain-real-madrid-cf.png,,2016/2017,,https://footystats.org/clubs/spain/real-madrid-cf,,,1,1,132,Domestic League,34,Real Madrid CF,[],https://www.realmadrid.com/en
98,Sevilla FC,Sevilla FC,Sevilla FC,sevilla-fc,Spain,,1890,https://cdn.footystats.org/img/teams/spain-sevilla-fc.png,,2016/2017,,https://footystats.org/clubs/spain/sevilla-fc,,,4,4,89,Domestic League,34,Sevilla FC,[],https://www.sevillafc.es/en
117,Club Atlético de Madrid,Atlético Madrid,Club Atletico de Madrid,club-atletico-de-madrid,Spain,,1903,https://cdn.footystats.org/img/teams/spain-club-atletico-de-madrid.png,,2016/2017,,https://footystats.org/clubs/spain/club-atletico-de-madrid,,,3,3,61,Domestic League,34,Club Atlético de Madrid,[],http://en.atleticodemadrid.com/
276,UD Las Palmas,UD Las Palmas,UD Las Palmas,ud-las-palmas,Spain,,1949,https://cdn.footystats.org/img/teams/spain-ud-las-palmas.png,,2016/2017,,https://footystats.org/clubs/spain/ud-las-palmas,,,14,14,108,Domestic League,34,UD Las Palmas,[],https://www.udlaspalmas.es/en
277,Deportivo Alavés,Deportivo Alavés,Deportivo Alaves,deportivo-alaves,Spain,,1921,https://cdn.footystats.org/img/teams/spain-deportivo-alaves.png,,2016/2017,,https://footystats.org/clubs/spain/deportivo-alaves,,,9,9,61,Domestic League,34,Deportivo Alavés,[],https://www.deportivoalaves.com/
278,CD Leganés,Leganés,CD Leganes,cd-leganes,Spain,,1928,https://cdn.footystats.org/img/teams/spain-cd-leganes.png,,2016/2017,,https://footystats.org/clubs/spain/cd-leganes,,,17,17,61,Domestic League,34,CD Leganés,[],https://www.cdleganes.com/
279,SD Eibar,SD Eibar,SD Eibar,sd-eibar,Spain,,1940,https://cdn.footystats.org/img/teams/spain-sd-eibar.png,,2016/2017,,https://footystats.org/clubs/spain/sd-eibar,,,10,10,79,Domestic League,34,SD Eibar,[],http://www.sdeibar.com/en
280,Reial Club Deportiu Espanyol,RCD Espanyol,Reial Club Deportiu Espanyol,reial-club-deportiu-espanyol,Spain,,1900,https://cdn.footystats.org/img/teams/spain-reial-club-deportiu-espanyol.png,,2016/2017,,https://footystats.org/clubs/spain/reial-club-deportiu-espanyol,,,8,8,66,Domestic League,34,Reial Club Deportiu Espanyol,[],https://www.rcdespanyol.com/
281,Real Club Celta de Vigo,Celta de Vigo,Real Club Celta de Vigo,real-club-celta-de-vigo,Spain,,1923,https://cdn.footystats.org/img/teams/spain-real-club-celta-de-vigo.png,,2016/2017,,https://footystats.org/clubs/spain/real-club-celta-de-vigo,,,13,13,89,Domestic League,34,Real Club Celta de Vigo,[],http://www.rccelta.es/index.php/es/
282,Granada CF,Granada CF,Granada CF,granada-cf,Spain,,1931,https://cdn.footystats.org/img/teams/spain-granada-cf.png,,2016/2017,,https://footystats.org/clubs/spain/granada-cf,,,20,20,95,Domestic League,34,Granada CF,[],https://www.granadacf.es/
283,Málaga CF,Málaga CF,Malaga CF,malaga-cf,Spain,,1948,https://cdn.footystats.org/img/teams/spain-malaga-cf.png,,2016/2017,,https://footystats.org/clubs/spain/malaga-cf,,,11,11,63,Domestic League,34,Málaga CF,[],https://www.malagacf.com/en
284,Real Betis Balompié,Real Betis,Real Betis Balompie,real-betis-balompie,Spain,,1907,https://cdn.footystats.org/img/teams/spain-real-betis-balompie.png,,2016/2017,,https://footystats.org/clubs/spain/real-betis-balompie,,,15,15,74,Domestic League,34,Real Betis Balompié,[],https://en.realbetisbalompie.es/
285,Athletic Club Bilbao,Athletic Club Bilbao,Athletic Club Bilbao,athletic-club-bilbao,Spain,,1898,https://cdn.footystats.org/img/teams/spain-athletic-club-bilbao.png,,2016/2017,,https://footystats.org/clubs/spain/athletic-club-bilbao,,,7,7,74,Domestic League,34,Athletic Club Bilbao,[],https://www.athletic-club.eus/en/
286,Real Club Deportivo de La Coruña,Deportivo La Coruña,Real Club Deportivo de La Coruna,real-club-deportivo-de-la-coruna,Spain,,1906,https://cdn.footystats.org/img/teams/spain-real-club-deportivo-de-la-coruna.png,,2016/2017,,https://footystats.org/clubs/spain/real-club-deportivo-de-la-coruna,,,16,16,61,Domestic League,34,Real Club Deportivo de La Coruña,[],https://www.rcdeportivo.es/en
287,CA Osasuna,CA Osasuna,CA Osasuna,ca-osasuna,Spain,,1920,https://cdn.footystats.org/img/teams/spain-ca-osasuna.png,,2016/2017,,https://footystats.org/clubs/spain/ca-osasuna,,,19,19,97,Domestic League,34,CA Osasuna,[],https://www.osasuna.es/
288,Valencia CF,Valencia CF,Valencia CF,valencia-cf,Spain,,1919,https://cdn.footystats.org/img/teams/spain-valencia-cf.png,,2016/2017,,https://footystats.org/clubs/spain/valencia-cf,,,12,12,87,Domestic League,34,Valencia CF,[],https://www.valenciacf.com/en
289,Real Sporting de Gijón,Sporting Gijón,Real Sporting de Gijon,real-sporting-de-gijon,Spain,,1905,https://cdn.footystats.org/img/teams/spain-real-sporting-de-gijon.png,,2016/2017,,https://footystats.org/clubs/spain/real-sporting-de-gijon,,,18,18,89,Domestic League,34,Real Sporting de Gijón,[],https://www.realsporting.com/
290,Real Sociedad de Fútbol,Real Sociedad,Real Sociedad de Futbol,real-sociedad-de-futbol,Spain,,1909,https://cdn.footystats.org/img/teams/spain-real-sociedad-de-futbol.png,,2016/2017,,https://footystats.org/clubs/spain/real-sociedad-de-futbol,,,6,6,79,Domestic League,34,Real Sociedad de Fútbol,[],https://www.realsociedad.eus/
