id,name,cleanName,english_name,shortHand,country,continent,founded,image,flag_element,season,seasonClean,url,stadium_name,stadium_address,table_position,performance_rank,risk,season_format,competition_id,full_name,alt_names,official_sites.
152,Chelsea FC,Chelsea,Chelsea FC,chelsea-fc,England,,1905,https://cdn.footystats.org/img/teams/england-chelsea-fc.png,,2008/2009,,https://footystats.org/clubs/england/chelsea-fc,,,3,3,74,Domestic League,3131,Chelsea FC,[],https://www.chelseafc.com/en
153,West Ham United FC,West Ham United,West Ham United FC,west-ham-united-fc,England,,1895,https://cdn.footystats.org/img/teams/england-west-ham-united-fc.png,,2008/2009,,https://footystats.org/clubs/england/west-ham-united-fc,,,9,9,68,Domestic League,3131,West Ham United FC,[],https://www.whufc.com/
156,Sunderland AFC,Sunderland,Sunderland AFC,sunderland-afc,England,,1879,https://cdn.footystats.org/img/teams/england-sunderland-afc.png,,2008/2009,,https://footystats.org/clubs/england/sunderland-afc,,,16,16,68,Domestic League,3131,Sunderland AFC,[],https://www.safc.com/
157,Newcastle United FC,Newcastle United,Newcastle United FC,newcastle-united-fc,England,,1892,https://cdn.footystats.org/img/teams/england-newcastle-united-fc.png,,2008/2009,,https://footystats.org/clubs/england/newcastle-united-fc,,,18,18,66,Domestic League,3131,Newcastle United FC,[],https://www.nufc.co.uk/
158,Aston Villa FC,Aston Villa,Aston Villa FC,aston-villa-fc,England,,1874,https://cdn.footystats.org/img/teams/england-aston-villa-fc.png,,2008/2009,,https://footystats.org/clubs/england/aston-villa-fc,,,6,6,74,Domestic League,3131,Aston Villa FC,[],https://www.avfc.co.uk/
162,Fulham FC,Fulham,Fulham FC,fulham-fc,England,,1879,https://cdn.footystats.org/img/teams/england-fulham-fc.png,,2008/2009,,https://footystats.org/clubs/england/fulham-fc,,,7,7,39,Domestic League,3131,Fulham FC,[],https://www.fulhamfc.com/
216,Blackburn Rovers FC,Blackburn Rovers,Blackburn Rovers FC,blackburn-rovers-fc,England,,1875,https://cdn.footystats.org/img/teams/england-blackburn-rovers-fc.png,,2008/2009,,https://footystats.org/clubs/england/blackburn-rovers-fc,,,15,15,89,Domestic League,3131,Blackburn Rovers FC,['Blackburn'],https://www.rovers.co.uk/
221,Wigan Athletic FC,Wigan Athletic,Wigan Athletic FC,wigan-athletic-fc,England,,1932,https://cdn.footystats.org/img/teams/england-wigan-athletic-fc.png,,2008/2009,,https://footystats.org/clubs/england/wigan-athletic-fc,,,11,11,58,Domestic League,3131,Wigan Athletic FC,[],https://wiganathletic.com/
226,Bolton Wanderers FC,Bolton Wanderers,Bolton Wanderers FC,bolton-wanderers-fc,England,,1874,https://cdn.footystats.org/img/teams/england-bolton-wanderers-fc.png,,2008/2009,,https://footystats.org/clubs/england/bolton-wanderers-fc,,,13,13,71,Domestic League,3131,Bolton Wanderers FC,['Bolton'],https://www.bwfc.co.uk/
272,Portsmouth FC,Portsmouth,Portsmouth FC,portsmouth-fc,England,,1898,https://cdn.footystats.org/img/teams/england-portsmouth-fc.png,,2008/2009,,https://footystats.org/clubs/england/portsmouth-fc,,,14,14,66,Domestic League,3131,Portsmouth FC,[],https://www.portsmouthfc.co.uk/
