id,name,cleanName,english_name,shortHand,country,continent,founded,image,flag_element,season,seasonClean,url,stadium_name,stadium_address,table_position,performance_rank,risk,season_format,competition_id,full_name,alt_names,official_sites.
59,Arsenal FC,Arsenal,Arsenal FC,arsenal-fc,England,,1886,https://cdn.footystats.org/img/teams/england-arsenal-fc.png,,2012/2013,,https://footystats.org/clubs/england/arsenal-fc,,,4,4,89,Domestic League,246,Arsenal FC,[],https://www.arsenal.com/
92,Tottenham Hotspur FC,Tottenham Hotspur,Tottenham Hotspur FC,tottenham-hotspur-fc,England,,1882,https://cdn.footystats.org/img/teams/england-tottenham-hotspur-fc.png,,2012/2013,,https://footystats.org/clubs/england/tottenham-hotspur-fc,,,5,5,89,Domestic League,246,Tottenham Hotspur FC,[],https://www.tottenhamhotspur.com/
93,Manchester City FC,Manchester City,Manchester City FC,manchester-city-fc,England,,1880,https://cdn.footystats.org/img/teams/england-manchester-city-fc.png,,2012/2013,,https://footystats.org/clubs/england/manchester-city-fc,,,2,2,61,Domestic League,246,Manchester City FC,['Man City'],https://www.mancity.com/
141,Stoke City FC,Stoke City,Stoke City FC,stoke-city-fc,England,,1868,https://cdn.footystats.org/img/teams/england-stoke-city-fc.png,,2012/2013,,https://footystats.org/clubs/england/stoke-city-fc,,,13,13,55,Domestic League,246,Stoke City FC,[],https://www.stokecityfc.com/
142,West Bromwich Albion FC,West Bromwich Albion,West Bromwich Albion FC,west-bromwich-albion-fc,England,,1878,https://cdn.footystats.org/img/teams/england-west-bromwich-albion-fc.png,,2012/2013,,https://footystats.org/clubs/england/west-bromwich-albion-fc,,,8,8,82,Domestic League,246,West Bromwich Albion FC,['West Brom'],https://www.wba.co.uk/
144,Everton FC,Everton,Everton FC,everton-fc,England,,1878,https://cdn.footystats.org/img/teams/england-everton-fc.png,,2012/2013,,https://footystats.org/clubs/england/everton-fc,,,6,6,58,Domestic League,246,Everton FC,[],https://www.evertonfc.com/
146,Southampton FC,Southampton,Southampton FC,southampton-fc,England,,1885,https://cdn.footystats.org/img/teams/england-southampton-fc.png,,2012/2013,,https://footystats.org/clubs/england/southampton-fc,,,14,14,84,Domestic League,246,Southampton FC,[],https://www.southamptonfc.com/
149,Manchester United FC,Manchester United,Manchester United FC,manchester-united-fc,England,,1878,https://cdn.footystats.org/img/teams/england-manchester-united-fc.png,,2012/2013,,https://footystats.org/clubs/england/manchester-united-fc,,,1,1,105,Domestic League,246,Manchester United FC,['Man Utd'],https://www.manutd.com/
151,Liverpool FC,Liverpool,Liverpool FC,liverpool-fc,England,,1892,https://cdn.footystats.org/img/teams/england-liverpool-fc.png,,2012/2013,,https://footystats.org/clubs/england/liverpool-fc,,,7,7,89,Domestic League,246,Liverpool FC,[],https://www.liverpoolfc.com/
152,Chelsea FC,Chelsea,Chelsea FC,chelsea-fc,England,,1905,https://cdn.footystats.org/img/teams/england-chelsea-fc.png,,2012/2013,,https://footystats.org/clubs/england/chelsea-fc,,,3,3,89,Domestic League,246,Chelsea FC,[],https://www.chelseafc.com/en
153,West Ham United FC,West Ham United,West Ham United FC,west-ham-united-fc,England,,1895,https://cdn.footystats.org/img/teams/england-west-ham-united-fc.png,,2012/2013,,https://footystats.org/clubs/england/west-ham-united-fc,,,10,10,71,Domestic League,246,West Ham United FC,[],https://www.whufc.com/
154,Swansea City AFC,Swansea City,Swansea City AFC,swansea-city-afc,Wales,,1912,https://cdn.footystats.org/img/teams/wales-swansea-city-afc.png,,2012/2013,,https://footystats.org/clubs/wales/swansea-city-afc,,,9,9,84,Domestic League,246,Swansea City AFC,['Swansea'],https://www.swanseacity.com/
156,Sunderland AFC,Sunderland,Sunderland AFC,sunderland-afc,England,,1879,https://cdn.footystats.org/img/teams/england-sunderland-afc.png,,2012/2013,,https://footystats.org/clubs/england/sunderland-afc,,,17,17,79,Domestic League,246,Sunderland AFC,[],https://www.safc.com/
