id,name,cleanName,english_name,shortHand,country,continent,founded,image,flag_element,season,seasonClean,url,stadium_name,stadium_address,table_position,performance_rank,risk,season_format,competition_id,full_name,alt_names,official_sites.
151,Liverpool FC,Liverpool,Liverpool FC,liverpool-fc,England,,1892,https://cdn.footystats.org/img/teams/england-liverpool-fc.png,,2020/2021,,https://footystats.org/clubs/england/liverpool-fc,,,3,3,138,Domestic League,4759,Liverpool FC,[],https://www.liverpoolfc.com/
152,Chelsea FC,Chelsea,Chelsea FC,chelsea-fc,England,,1905,https://cdn.footystats.org/img/teams/england-chelsea-fc.png,,2020/2021,,https://footystats.org/clubs/england/chelsea-fc,,,5,5,113,Domestic League,4759,Chelsea FC,[],https://www.chelseafc.com/en
153,West Ham United FC,West Ham United,West Ham United FC,west-ham-united-fc,England,,1895,https://cdn.footystats.org/img/teams/england-west-ham-united-fc.png,,2020/2021,,https://footystats.org/clubs/england/west-ham-united-fc,,,12,12,88,Domestic League,4759,West Ham United FC,[],https://www.whufc.com/
157,Newcastle United FC,Newcastle United,Newcastle United FC,newcastle-united-fc,England,,1892,https://cdn.footystats.org/img/teams/england-newcastle-united-fc.png,,2020/2021,,https://footystats.org/clubs/england/newcastle-united-fc,,,13,13,75,Domestic League,4759,Newcastle United FC,[],https://www.nufc.co.uk/
158,Aston Villa FC,Aston Villa,Aston Villa FC,aston-villa-fc,England,,1874,https://cdn.footystats.org/img/teams/england-aston-villa-fc.png,,2020/2021,,https://footystats.org/clubs/england/aston-villa-fc,,,6,6,71,Domestic League,4759,Aston Villa FC,[],https://www.avfc.co.uk/
162,Fulham FC,Fulham,Fulham FC,fulham-fc,England,,1879,https://cdn.footystats.org/img/teams/england-fulham-fc.png,,2020/2021,,https://footystats.org/clubs/england/fulham-fc,,,17,17,88,Domestic League,4759,Fulham FC,[],https://www.fulhamfc.com/
209,Brighton & Hove Albion FC,Brighton & Hove Albion,Brighton Hove Albion FC,brighton-hove-albion-fc,England,,1901,https://cdn.footystats.org/img/teams/england-brighton-hove-albion-fc.png,,2020/2021,,https://footystats.org/clubs/england/brighton-hove-albion-fc,,,16,16,63,Domestic League,4759,Brighton & Hove Albion FC,['Brighton'],https://www.brightonandhovealbion.com/
222,Leeds United FC,Leeds United,Leeds United FC,leeds-united-fc,England,,1919,https://cdn.footystats.org/img/teams/england-leeds-united-fc.png,,2020/2021,,https://footystats.org/clubs/england/leeds-united-fc,,,15,15,125,Domestic League,4759,Leeds United FC,['Leeds'],https://www.leedsunited.com/
223,Wolverhampton Wanderers FC,Wolverhampton Wanderers,Wolverhampton Wanderers FC,wolverhampton-wanderers-fc,England,,1877,https://cdn.footystats.org/img/teams/england-wolverhampton-wanderers-fc.png,,2020/2021,,https://footystats.org/clubs/england/wolverhampton-wanderers-fc,,,9,9,63,Domestic League,4759,Wolverhampton Wanderers FC,['Wolves'],http://www.wolves.co.uk/
251,Sheffield United FC,Sheffield United,Sheffield United FC,sheffield-united-fc,England,,1889,https://cdn.footystats.org/img/teams/england-sheffield-united-fc.png,,2020/2021,,https://footystats.org/clubs/england/sheffield-united-fc,,,20,20,75,Domestic League,4759,Sheffield United FC,[],https://www.sufc.co.uk/
