id,name,cleanName,english_name,shortHand,country,continent,founded,image,flag_element,season,seasonClean,url,stadium_name,stadium_address,table_position,performance_rank,risk,season_format,competition_id,full_name,alt_names,official_sites.
59,Arsenal FC,Arsenal,Arsenal FC,arsenal-fc,England,,1886,https://cdn.footystats.org/img/teams/england-arsenal-fc.png,,2017/2018,,https://footystats.org/clubs/england/arsenal-fc,,,6,6,95,Domestic League,161,Arsenal FC,[],https://www.arsenal.com/
92,Tottenham Hotspur FC,Tottenham Hotspur,Tottenham Hotspur FC,tottenham-hotspur-fc,England,,1882,https://cdn.footystats.org/img/teams/england-tottenham-hotspur-fc.png,,2017/2018,,https://footystats.org/clubs/england/tottenham-hotspur-fc,,,3,3,87,Domestic League,161,Tottenham Hotspur FC,[],https://www.tottenhamhotspur.com/
93,Manchester City FC,Manchester City,Manchester City FC,manchester-city-fc,England,,1880,https://cdn.footystats.org/img/teams/england-manchester-city-fc.png,,2017/2018,,https://footystats.org/clubs/england/manchester-city-fc,,,1,1,116,Domestic League,161,Manchester City FC,['Man City'],https://www.mancity.com/
108,Leicester City FC,Leicester City,Leicester City FC,leicester-city-fc,England,,1884,https://cdn.footystats.org/img/teams/england-leicester-city-fc.png,,2017/2018,,https://footystats.org/clubs/england/leicester-city-fc,,,9,9,79,Domestic League,161,Leicester City FC,['Leicester'],https://www.lcfc.com/
141,Stoke City FC,Stoke City,Stoke City FC,stoke-city-fc,England,,1868,https://cdn.footystats.org/img/teams/england-stoke-city-fc.png,,2017/2018,,https://footystats.org/clubs/england/stoke-city-fc,,,19,19,79,Domestic League,161,Stoke City FC,[],https://www.stokecityfc.com/
142,West Bromwich Albion FC,West Bromwich Albion,West Bromwich Albion FC,west-bromwich-albion-fc,England,,1878,https://cdn.footystats.org/img/teams/england-west-bromwich-albion-fc.png,,2017/2018,,https://footystats.org/clubs/england/west-bromwich-albion-fc,,,20,20,55,Domestic League,161,West Bromwich Albion FC,['West Brom'],https://www.wba.co.uk/
143,Crystal Palace FC,Crystal Palace,Crystal Palace FC,crystal-palace-fc,England,,1905,https://cdn.footystats.org/img/teams/england-crystal-palace-fc.png,,2017/2018,,https://footystats.org/clubs/england/crystal-palace-fc,,,11,11,76,Domestic League,161,Crystal Palace FC,[],https://www.cpfc.co.uk/
144,Everton FC,Everton,Everton FC,everton-fc,England,,1878,https://cdn.footystats.org/img/teams/england-everton-fc.png,,2017/2018,,https://footystats.org/clubs/england/everton-fc,,,8,8,74,Domestic League,161,Everton FC,[],https://www.evertonfc.com/
145,Burnley FC,Burnley,Burnley FC,burnley-fc,England,,1882,https://cdn.footystats.org/img/teams/england-burnley-fc.png,,2017/2018,,https://footystats.org/clubs/england/burnley-fc,,,7,7,45,Domestic League,161,Burnley FC,[],https://www.burnleyfootballclub.com/
146,Southampton FC,Southampton,Southampton FC,southampton-fc,England,,1885,https://cdn.footystats.org/img/teams/england-southampton-fc.png,,2017/2018,,https://footystats.org/clubs/england/southampton-fc,,,17,17,61,Domestic League,161,Southampton FC,[],https://www.southamptonfc.com/
148,AFC Bournemouth,AFC Bournemouth,AFC Bournemouth,afc-bournemouth,England,,1899,https://cdn.footystats.org/img/teams/england-afc-bournemouth.png,,2017/2018,,https://footystats.org/clubs/england/afc-bournemouth,,,12,12,76,Domestic League,161,AFC Bournemouth,[],https://www.afcb.co.uk/
149,Manchester United FC,Manchester United,Manchester United FC,manchester-united-fc,England,,1878,https://cdn.footystats.org/img/teams/england-manchester-united-fc.png,,2017/2018,,https://footystats.org/clubs/england/manchester-united-fc,,,2,2,58,Domestic League,161,Manchester United FC,['Man Utd'],https://www.manutd.com/
151,Liverpool FC,Liverpool,Liverpool FC,liverpool-fc,England,,1892,https://cdn.footystats.org/img/teams/england-liverpool-fc.png,,2017/2018,,https://footystats.org/clubs/england/liverpool-fc,,,4,4,89,Domestic League,161,Liverpool FC,[],https://www.liverpoolfc.com/
152,Chelsea FC,Chelsea,Chelsea FC,chelsea-fc,England,,1905,https://cdn.footystats.org/img/teams/england-chelsea-fc.png,,2017/2018,,https://footystats.org/clubs/england/chelsea-fc,,,5,5,68,Domestic League,161,Chelsea FC,[],https://www.chelseafc.com/en
153,West Ham United FC,West Ham United,West Ham United FC,west-ham-united-fc,England,,1895,https://cdn.footystats.org/img/teams/england-west-ham-united-fc.png,,2017/2018,,https://footystats.org/clubs/england/west-ham-united-fc,,,13,13,79,Domestic League,161,West Ham United FC,[],https://www.whufc.com/
154,Swansea City AFC,Swansea City,Swansea City AFC,swansea-city-afc,Wales,,1912,https://cdn.footystats.org/img/teams/wales-swansea-city-afc.png,,2017/2018,,https://footystats.org/clubs/wales/swansea-city-afc,,,18,18,63,Domestic League,161,Swansea City AFC,['Swansea'],https://www.swanseacity.com/
155,Watford FC,Watford,Watford FC,watford-fc,England,,1881,https://cdn.footystats.org/img/teams/england-watford-fc.png,,2017/2018,,https://footystats.org/clubs/england/watford-fc,,,14,14,63,Domestic League,161,Watford FC,[],http://www.watfordfc.com/
157,Newcastle United FC,Newcastle United,Newcastle United FC,newcastle-united-fc,England,,1892,https://cdn.footystats.org/img/teams/england-newcastle-united-fc.png,,2017/2018,,https://footystats.org/clubs/england/newcastle-united-fc,,,10,10,50,Domestic League,161,Newcastle United FC,[],https://www.nufc.co.uk/
209,Brighton & Hove Albion FC,Brighton & Hove Albion,Brighton Hove Albion FC,brighton-hove-albion-fc,England,,1901,https://cdn.footystats.org/img/teams/england-brighton-hove-albion-fc.png,,2017/2018,,https://footystats.org/clubs/england/brighton-hove-albion-fc,,,15,15,63,Domestic League,161,Brighton & Hove Albion FC,['Brighton'],https://www.brightonandhovealbion.com/
217,Huddersfield Town FC,Huddersfield Town,Huddersfield Town FC,huddersfield-town-fc,England,,1908,https://cdn.footystats.org/img/teams/england-huddersfield-town-fc.png,,2017/2018,,https://footystats.org/clubs/england/huddersfield-town-fc,,,16,16,55,Domestic League,161,Huddersfield Town FC,[],https://www.htafc.com/
