id,name,cleanName,english_name,shortHand,country,continent,founded,image,flag_element,season,seasonClean,url,stadium_name,stadium_address,table_position,performance_rank,risk,season_format,competition_id,full_name,alt_names,official_sites.
59,Arsenal FC,Arsenal,Arsenal FC,arsenal-fc,England,,1886,https://cdn.footystats.org/img/teams/england-arsenal-fc.png,,2007/2008,,https://footystats.org/clubs/england/arsenal-fc,,,3,3,71,Domestic League,3137,Arsenal FC,[],https://www.arsenal.com/
92,Tottenham Hotspur FC,Tottenham Hotspur,Tottenham Hotspur FC,tottenham-hotspur-fc,England,,1882,https://cdn.footystats.org/img/teams/england-tottenham-hotspur-fc.png,,2007/2008,,https://footystats.org/clubs/england/tottenham-hotspur-fc,,,11,11,105,Domestic League,3137,Tottenham Hotspur FC,[],https://www.tottenhamhotspur.com/
93,Manchester City FC,Manchester City,Manchester City FC,manchester-city-fc,England,,1880,https://cdn.footystats.org/img/teams/england-manchester-city-fc.png,,2007/2008,,https://footystats.org/clubs/england/manchester-city-fc,,,9,9,68,Domestic League,3137,Manchester City FC,['Man City'],https://www.mancity.com/
144,Everton FC,Everton,Everton FC,everton-fc,England,,1878,https://cdn.footystats.org/img/teams/england-everton-fc.png,,2007/2008,,https://footystats.org/clubs/england/everton-fc,,,5,5,61,Domestic League,3137,Everton FC,[],https://www.evertonfc.com/
147,Middlesbrough FC,Middlesbrough,Middlesbrough FC,middlesbrough-fc,England,,1876,https://cdn.footystats.org/img/teams/england-middlesbrough-fc.png,,2007/2008,,https://footystats.org/clubs/england/middlesbrough-fc,,,13,13,55,Domestic League,3137,Middlesbrough FC,[],https://www.mfc.co.uk/
149,Manchester United FC,Manchester United,Manchester United FC,manchester-united-fc,England,,1878,https://cdn.footystats.org/img/teams/england-manchester-united-fc.png,,2007/2008,,https://footystats.org/clubs/england/manchester-united-fc,,,1,1,66,Domestic League,3137,Manchester United FC,['Man Utd'],https://www.manutd.com/
151,Liverpool FC,Liverpool,Liverpool FC,liverpool-fc,England,,1892,https://cdn.footystats.org/img/teams/england-liverpool-fc.png,,2007/2008,,https://footystats.org/clubs/england/liverpool-fc,,,4,4,66,Domestic League,3137,Liverpool FC,[],https://www.liverpoolfc.com/
152,Chelsea FC,Chelsea,Chelsea FC,chelsea-fc,England,,1905,https://cdn.footystats.org/img/teams/england-chelsea-fc.png,,2007/2008,,https://footystats.org/clubs/england/chelsea-fc,,,2,2,50,Domestic League,3137,Chelsea FC,[],https://www.chelseafc.com/en
153,West Ham United FC,West Ham United,West Ham United FC,west-ham-united-fc,England,,1895,https://cdn.footystats.org/img/teams/england-west-ham-united-fc.png,,2007/2008,,https://footystats.org/clubs/england/west-ham-united-fc,,,10,10,63,Domestic League,3137,West Ham United FC,[],https://www.whufc.com/
156,Sunderland AFC,Sunderland,Sunderland AFC,sunderland-afc,England,,1879,https://cdn.footystats.org/img/teams/england-sunderland-afc.png,,2007/2008,,https://footystats.org/clubs/england/sunderland-afc,,,15,15,47,Domestic League,3137,Sunderland AFC,[],https://www.safc.com/
157,Newcastle United FC,Newcastle United,Newcastle United FC,newcastle-united-fc,England,,1892,https://cdn.footystats.org/img/teams/england-newcastle-united-fc.png,,2007/2008,,https://footystats.org/clubs/england/newcastle-united-fc,,,12,12,82,Domestic League,3137,Newcastle United FC,[],https://www.nufc.co.uk/
158,Aston Villa FC,Aston Villa,Aston Villa FC,aston-villa-fc,England,,1874,https://cdn.footystats.org/img/teams/england-aston-villa-fc.png,,2007/2008,,https://footystats.org/clubs/england/aston-villa-fc,,,6,6,89,Domestic League,3137,Aston Villa FC,[],https://www.avfc.co.uk/
162,Fulham FC,Fulham,Fulham FC,fulham-fc,England,,1879,https://cdn.footystats.org/img/teams/england-fulham-fc.png,,2007/2008,,https://footystats.org/clubs/england/fulham-fc,,,17,17,68,Domestic League,3137,Fulham FC,[],https://www.fulhamfc.com/
206,Birmingham City FC,Birmingham City,Birmingham City FC,birmingham-city-fc,England,,1875,https://cdn.footystats.org/img/teams/england-birmingham-city-fc.png,,2007/2008,,https://footystats.org/clubs/england/birmingham-city-fc,,,19,19,53,Domestic League,3137,Birmingham City FC,[],https://www.bcfc.com/
